Archean/ Proterozoic,Reference,Sample #,Craton/Orogenic Belt,Detailed Location,"Lithology, mineralogy, or other notes (if available)",SiO2,TiO2,Al2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,B2O3,SrO,BaO,Total,,FeO+MgO+TiO2,Mg#,FeO/(FeO+MgO),MALI,ASI,Al2O3/TiO2,CaO/Na2O,Rb/Sr,Rb/Ba,,Na,K,Ca,Al,Si,M,ln(Dzrc-melt),"Zrc. Sat. T (Miller et al., 2003) - ºC","Zrc. Sat. T (Boehnke et al., 2013) - ºC",,S,F,B,Sn,Li,Be,Cs,Rb,Sr,Ba,Ta,Th,U,Pb,Zr,Hf,Nb,Y,Sc,V,Cr,Co,Ni,Cu,Zn,Ga,Mo,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",14-EP-19,Slave Province,Prestige pluton,,74.42804553,0.046120381,15.38370922,1.060509458,0.031771818,0.748175065,0.942905562,4.929756252,2.142035461,0.286971258,,,,,100,,1.854804904,55.70596919,0.586342972,6.128886151,1.406051215,333.5555556,0.191268191,1.017647059,0.350912779,,0.15907571,0.04547846,0.01681358,0.301759694,1.238609511,0.637253271,9.144039292,747.7665564,717.5144394,,,,,12,,,9.62,177,120,174,4.2,4.17,4.62,15.7,53,3,9.5,1.2,,11,19,,5.5,,19.4,25.3,,6.6,12.7,1.42,5,1.07,0.29,0.58,0.07,0.16,0.05,,0.02,0.13,0.01
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",14-EP-3 IB,Slave Province,Prestige pluton,,71.90999368,0.198931335,14.93563832,1.477414397,0.026313669,0.863088332,0.863088332,3.031334628,6.410009683,0.284187621,,,,,100,,2.539434064,51.01419367,0.631238058,8.578255979,1.207562098,75.07936508,0.284722222,1.017647059,0.350912779,,0.097816542,0.136093624,0.015390305,0.292970544,1.196704837,0.754966714,8.671679949,778.7604211,751.2290314,,,,,4,,,6.12,237,97.2,503,0.6,15.8,2.79,25.8,85,2.7,6.1,3.6,,12,8,,9.6,,41.1,23.1,,16.4,39.3,4.8,19.2,4.5,0.42,2.56,0.24,0.81,0.13,0.28,0.02,0.14,0.04
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",14-EP-39A,Slave Province,Prestige pluton,,73.537697,0.226042332,14.12236439,1.588140026,0.026406814,0.950645322,0.866143515,3.189943191,5.228549269,0.264068145,,,,,100,,2.764827679,51.62261268,0.625551123,7.552348945,1.241257296,62.47663551,0.271523179,1.017647059,0.350912779,,0.102934598,0.111009539,0.015444785,0.27701774,1.223792594,0.722197204,8.460370856,799.6830133,777.7830729,,,,,4,,,7.91,214,89.7,408,0.8,20.6,9.48,24.4,105,3.3,6.8,3.8,,12,5,,10.6,,45,21.1,,18.8,45.7,5.32,21.1,5.16,0.43,2.71,0.3,1.02,0.16,0.35,0.04,0.23,0.04
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",14-EP-39B,Slave Province,Prestige pluton,,72.65844725,0.162754922,14.62680596,1.32084541,0.017966452,0.718658096,0.898322621,3.329077947,5.992340304,0.274781037,,,,,100,,2.202258428,49.2366475,0.64763086,8.42309563,1.174894579,89.87012987,0.26984127,1.017647059,0.350912779,,0.107424264,0.127225909,0.016018592,0.286912632,1.20916038,0.768721183,8.744883353,771.5285229,742.0560016,,,,,4,,,11.5,245,97.7,460,0.8,13.75,3.54,30.9,79,2.6,5.4,3,,9,4,,9.8,,22.5,20.6,,11.3,28.2,3.32,13.1,3.55,0.43,1.91,0.15,0.72,0.12,0.28,0.02,0.07,0.02
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",14-EP-39C,Slave Province,Prestige pluton,,72.95227668,0.248215037,14.44444649,1.698501917,0.029201769,1.063778731,0.80304865,3.139190176,5.350181263,0.271159284,,,,,100,,3.010495685,52.75186273,0.614891147,7.68632279,1.271544534,58.19327731,0.255813953,1.017647059,0.350912779,,0.101296876,0.113591959,0.014319698,0.283335553,1.214050203,0.707964683,8.360741015,809.745118,790.628281,,,,,4,,,7.57,215,87.2,394,0.7,20.8,4.33,33.1,116,3.3,7,411,,14,9,,9.8,,44.2,21,,10.4,31.1,3.32,13.6,3.71,0.4,2.76,0.26,0.97,0.15,0.25,0.05,0.2,0.04
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-707,Slave Province,Prestige pluton,,73.25532937,0.20867178,14.41827625,1.392622274,0.018874834,0.828395508,0.880825604,3.250665918,5.473701965,0.272636496,,,,,100,,2.429689562,51.4658801,0.627019867,7.84354228,1.227528715,69.09547739,0.270967742,1.017647059,0.350912779,,0.104894028,0.116214479,0.015706591,0.28282221,1.219093516,0.732399689,,,,,,,,,,,,,,,,,,16.3,,,,,,12,,53.1,3.4,,52.5,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-626,Slave Province,Prestige pluton,,72.04756214,0.277810059,14.84883996,1.728460448,0.017228531,1.012176183,0.958337024,3.025760718,5.803861306,0.279963625,,,,,100,,3.01844669,51.07425051,0.630678445,7.871284999,1.258928338,53.4496124,0.316725979,1.017647059,0.350912779,,0.09763668,0.123224232,0.017088749,0.291267947,1.198994211,0.730290765,,,,,,,,,,,,,,,,,,5.8,,,,,,15,4,47.3,5.3,4.8,46,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-765,Slave Province,Prestige pluton,,72.74311001,0.255804672,14.43469219,1.585064005,0.018271762,0.988824781,0.978076686,3.084703394,5.664246303,0.247206195,,,,,100,,2.829693458,52.65355857,0.615824589,7.770873011,1.223495344,56.42857143,0.317073171,1.017647059,0.350912779,,0.09953867,0.120260006,0.01744074,0.283144217,1.210569313,0.74301529,,,,,,,,,,,,,,,,,,17.8,,,,,,13,,53.6,9.4,,59.6,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-741,Slave Province,Prestige pluton,,72.2791193,0.249693503,14.67361819,1.54596177,0.020899456,0.934975672,0.967974813,3.090919574,5.939845445,0.296992272,,,,,100,,2.730630945,51.87971596,0.623136136,8.062790207,1.218988669,58.76651982,0.31316726,1.017647059,0.350912779,,0.099739257,0.126111368,0.017260607,0.287830879,1.202847717,0.752048722,,,,,,,,,,,,,,,,,,27.9,,,,,,13,4,35.9,15,,49.1,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-657,Slave Province,Prestige pluton,,73.50620708,0.186906587,14.30873758,1.307091985,0.016613919,0.903381836,0.768393745,3.353934862,5.35798882,0.290743579,,,,,100,,2.397380407,55.19840481,0.591317559,7.943529936,1.22648249,76.55555556,0.229102167,1.017647059,0.350912779,,0.108226359,0.113757724,0.013701743,0.28067355,1.223268549,0.726359305,,,,,,,,,,,,,,,,,,6.1,,,,,,11,,37,8.9,,20.6,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-663,Slave Province,Prestige pluton,,73.56765292,0.196843459,14.2763309,1.270572875,0.01761231,0.901335841,0.79773402,3.170215715,5.573777957,0.227924006,,,,,100,,2.368752175,55.84218959,0.58500289,7.946259652,1.220214507,72.52631579,0.251633987,1.017647059,0.350912779,,0.102298022,0.118339235,0.014224929,0.280037876,1.224291112,0.72652371,,,,,,,,,,,,,,,,,,15,,,,,,12,,52,7.4,,21.2,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-763,Slave Province,Prestige pluton,,72.61499783,0.275923532,14.55889206,1.670274948,0.022432807,0.975827126,1.020692741,3.028429011,5.563336256,0.26919369,,,,,100,,2.922025606,51.016035,0.631220906,7.571072526,1.254159998,52.76422764,0.337037037,1.017647059,0.350912779,,0.097722782,0.118117543,0.018200655,0.285580464,1.208437308,0.730910419,,,,,,,,,,,,,,,,,,19.2,,,,,,15,5,39.3,10.8,5.1,60.9,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-736,Slave Province,Prestige pluton,,72.67363498,0.225344605,14.59322992,1.438820187,0.018417588,0.910045518,0.899211643,3.109322188,5.861126494,0.27084688,,,,,100,,2.57421031,52.99692726,0.612559579,8.071237039,1.221041743,64.75961538,0.289198606,1.017647059,0.350912779,,0.100333081,0.124440053,0.016034444,0.28625402,1.20941313,0.741890498,,,,,,,,,,,,,,,,,,17.9,,,,,,13,,37.6,4.7,,47.5,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-794,Slave Province,Prestige pluton,,73.62931605,0.186006504,14.14903405,1.373708796,0.024034548,0.783735269,0.888233305,3.46933479,5.204002185,0.2925945,,,,,100,,2.343450568,50.4226616,0.636729739,7.78510367,1.199439591,76.06741573,0.256024096,1.017647059,0.350912779,,0.111950138,0.110488369,0.015838682,0.27754088,1.225317292,0.747233388,,,,,,,,,,,,,,,,,,8.5,,,,,,10,,54.5,10.6,4.8,54.3,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-668,Slave Province,Prestige pluton,,72.64611871,0.247064803,14.495224,1.577542382,0.018133197,0.917993076,0.985992563,3.014643928,5.836622642,0.260664701,,,,,100,,2.742600261,50.91668399,0.63214585,7.865274007,1.222164414,58.66972477,0.327067669,1.017647059,0.350912779,,0.097277958,0.123919801,0.017581893,0.284331581,1.208955212,0.745791741,,,,,,,,,,,,,,,,,,19.2,,,,,,13,,41.8,9.6,,45.7,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-650,Slave Province,Prestige pluton,,72.09661866,0.152645873,14.94268101,1.162316619,0.015576109,0.758037327,0.913798422,3.634425541,6.053914544,0.269985897,,,,,100,,2.072999819,53.75957394,0.605261661,8.774541663,1.146065728,97.89115646,0.251428571,1.017647059,0.350912779,,0.117277365,0.128533217,0.016294551,0.29310869,1.199810595,0.79163931,,,,,,,,,,,,,,,,,,18.4,,,,,,10,,56.6,3.4,,42.1,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-803,Slave Province,Prestige pluton,,71.43057596,0.27957877,15.04685743,1.662667186,0.025198087,1.127914353,0.971926197,2.963774948,6.227527116,0.263979955,,,,,100,,3.070160309,54.73705638,0.59581387,8.219375867,1.235075034,53.81974249,0.327935223,1.017647059,0.350912779,,0.095636494,0.132219259,0.017331066,0.295152166,1.18872651,0.748222865,,,,,,,,,,,,,,,,,,27.3,,,,,,14,6,21,5.3,,39.5,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-768,Slave Province,Prestige pluton,,72.99023042,0.154093981,14.56030878,1.163911166,0.019916909,0.723298276,0.870054449,3.239118369,6.027485637,0.251582009,,,,,100,,2.041303424,52.55740295,0.616736616,8.396549557,1.179770246,94.48979592,0.268608414,1.017647059,0.350912779,,0.104521406,0.127972094,0.015514523,0.285608254,1.214681818,0.75959919,,,,,,,,,,,,,,,,,,5.4,,,,,,9,,81.1,4.9,5.7,45,-,,,,,,,,,,,,,,,
A,"Palmer, E.M., Lentz, D.R. and Falck, H., 2016, Northwest Terr. Geol. Survey Open File Report 2016-003.",RK-628,Slave Province,Prestige pluton,,72.69285799,0.259738346,14.68086304,1.605468013,0.021456646,0.993781498,0.948609612,2.778071006,5.736829557,0.282324289,,,,,100,,2.858987858,52.45931019,0.617665986,7.566290951,1.298830977,56.52173913,0.341463415,1.017647059,0.350912779,,0.089644111,0.121801052,0.016915293,0.28797299,1.209733034,0.704065906,,,,,,,,,,,,,,,,,,,,,,,,13,4,38.4,6.8,,54.3,-,,,,,,,,,,,,,,,
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",ALGR-1,Slave Province,Abediah Granite,"Under ""Prosperous granite"" in thesis",74.58369672,0.171086607,14.67319253,1.343411287,0.030191754,0.301917542,0.664218592,3.129878516,4.87093634,0.231470115,,,,,100,,1.816415436,28.60373254,0.816500181,7.336596264,1.365312735,85.76470588,0.21221865,1.017647059,0.350912779,,0.100996403,0.103416907,0.011844126,0.287822529,1.241199812,0.638501282,8.603471699,793.3008158,772.7792939,,,,,7,113,3,9,253,64,384,,28,14,,91,,11,12,,,9,,9,,262,30,,,,,,,,,,,,,,,
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",ALGR-13,Slave Province,Abediah Granite,"Under ""Prosperous granite"" in thesis",74.76160961,0.130649405,14.20058534,0.887351263,0.010049954,0.26129881,0.391948215,3.64813339,5.437025245,0.271348765,,,,,100,,1.279299478,34.42365157,0.772516612,8.69321042,1.191618551,108.6923077,0.107438017,1.017647059,0.350912779,,0.117719696,0.11543578,0.006989091,0.278552086,1.244160586,0.713097713,8.757622379,774.4589174,747.3636854,,,,,2,9,2,4,183,55,437,,23,8,,78,,8,7,,,0,,8,,10,13,,,,,,,,,,,,,,,
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",ALGR-14,Slave Province,Abediah Granite,"Under ""Prosperous granite"" in thesis",74.30066412,0.140873415,14.46971222,1.217548803,0.020124774,0.362245925,0.654055142,3.763332663,4.829945663,0.241497283,,,,,100,,1.720668142,34.65663921,0.770700637,7.939223184,1.234242627,102.7142857,0.173796791,1.017647059,0.350912779,,0.121437001,0.102546617,0.011662895,0.283831154,1.236489667,0.704676978,8.659983909,783.4511107,758.5513191,,,,,15,68,4,12,227,68,380,,17,8,,86,4,6,17,,0,10,,2,,46,49,,,,,,,,,,,,,,,
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",ALGR-16,Slave Province,Abediah Granite,"Under ""Prosperous granite"" in thesis",79.44752412,0.010023659,12.12862783,0.284636643,0.010023659,0.030070978,0.380899056,4.159818636,3.227618315,0.3207571,,,,,100,,0.32473128,15.8484475,0.904447887,7.006537896,1.17775692,1210,0.091566265,1.017647059,0.350912779,,0.134230998,0.068526928,0.006792066,0.23790953,1.322142189,0.687782236,9.81849434,692.9171359,651.1095679,,,,,3,7,15,5,185,13,84,,5,8,,27,1,7,0,0.6,,6,,6,,31,37,,1.3,3,,4,0.55,0,,0,0,,,,0.5,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",ALGR-4,Slave Province,Abediah Granite,"Under ""Prosperous granite"" in thesis",77.25058053,0.050676056,14.33118878,0.877633487,0.030405634,0.060811268,0.638518312,4.378411282,2.087853528,0.293921128,,,,,100,,0.989120811,10.99405115,0.935199949,5.827746497,1.478906321,282.8,0.145833333,1.017647059,0.350912779,,0.141284649,0.0443281,0.011385847,0.281113942,1.285581304,0.576611583,12.01571892,561.4860361,504.114126,,,,,15,113,4,4,183,8,55,,10,6,,3,,21,8,,,7,,6,,97,83,,,,,,,,,,,,,,,
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",ALGR-6,Slave Province,Abediah Granite,"Under ""Prosperous granite"" in thesis",74.85300694,0.130493374,14.56506813,0.74473211,0.020075904,0.421593978,0.441669881,3.121803025,5.350228336,0.351328315,,,,,100,,1.296819462,50.22807904,0.638528211,8.03036148,1.335445173,111.6153846,0.1414791,1.017647059,0.350912779,,0.100735819,0.113592958,0.007875711,0.285701611,1.245681593,0.646486572,8.894823501,767.6478991,741.2258856,,,,,7,13,3,9,294,43,353,,23,10,,68,,12,3,,,7,,15,,36,47,,,,,,,,,,,,,,,
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",ALGR-8,Slave Province,Abediah Granite,"Under ""Prosperous granite"" in thesis",74.24057316,0.170852815,14.52248927,1.387775305,0.020100331,0.603009935,0.532658776,3.195952655,5.065283454,0.261304305,,,,,100,,2.161638055,43.64902765,0.697099455,7.728577333,1.331020105,85,0.166666667,1.017647059,0.350912779,,0.103128514,0.107543173,0.009498195,0.284866404,1.235489651,0.65255976,8.560454314,796.0469239,775.6780252,,,,,5,16,4,5,201,58,377,,26,13,,95,,13,11,,,1,,16,,50,39,,,,,,,,,,,,,,,
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",MLGR-40,Slave Province,Abediah Granite,"Under ""Prosperous granite"" in thesis",73.77690665,0.170547649,14.50658241,1.4234587,0.030096644,0.260837581,0.842706032,3.420985201,5.206719411,0.361159728,,,,,100,,1.85484393,24.6226164,0.845135571,7.78499858,1.250984191,85.05882353,0.246334311,1.017647059,0.350912779,,0.110389971,0.11054606,0.015026855,0.284554382,1.227773451,0.71841014,8.489358392,797.3887961,775.1025809,,,,,6,91,3,5,290,57,333,,29,16,,102,,12,6,,,13,,12,,52,41,,,,,,,,,,,,,,,
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-10,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",75.09680057,0.099597879,14.38193369,1.119225983,0.029879364,0.129477242,0.458150242,4.203030483,3.98391515,0.497989394,,,,,100,,1.348301104,17.09679893,0.896310637,7.728795391,1.302077572,144.4,0.109004739,1.017647059,0.350912779,,0.135625379,0.084584186,0.008169583,0.282109331,1.249738735,0.670940397,9.45076956,721.3709683,685.0396014,,,,,12,45,3,8,318,13,35,,8,6,,39,2,17,7,1.7,,,,22,,25,34,0,12.8,30.7,4.5,15,3.3,0,2.5,0.7,2.1,,0.6,,0,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-11,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",74.62467135,0.121637606,14.80937854,1.260673234,0.050682336,0.192592876,0.496686892,4.024177469,3.861993994,0.557505695,,,,,100,,1.574903716,21.40442749,0.867475836,7.389484572,1.399378825,121.75,0.123425693,1.017647059,0.350912779,,0.129854065,0.081995626,0.008856756,0.290493891,1.2418817,0.636333879,9.330141572,733.009775,699.8687642,,,,23,21,84,1,9,361,7,36,,9,12,,44,2,19,7,1.9,,,,0,,23,46,0,12.9,35.6,4.6,17.4,4.1,0,2.7,0.2,1.7,,0.8,,0.3,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-15,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",75.38352337,0.110195184,14.52572876,1.134884769,0.040070976,0.200354879,0.470833967,3.365961974,4.277576675,0.490869454,,,,,100,,1.445434832,23.93782731,0.849948375,7.172704682,1.451661049,131.8181818,0.139880952,1.017647059,0.350912779,,0.108614455,0.090819038,0.008395755,0.284929948,1.254510291,0.604913932,9.35313109,733.3015941,701.1309069,,,,,11,119,3,18,378,25,99,,8,8,,43,2,15,0,1.8,3,18,,4,,67,38,,9.2,22,,9,2.5,0,,0,1,,,,0.5,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-16,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",70.61939351,0.230422195,15.61861746,1.749979829,0.050091781,0.671229872,1.442643306,4.037397586,5.449985824,0.130238632,,,,,100,,2.651631895,40.6092456,0.722770865,8.044740104,1.140389408,67.7826087,0.357320099,1.017647059,0.350912779,,0.130280658,0.115710952,0.025724738,0.306367545,1.175227051,0.826107226,8.014464778,832.5653042,814.5797801,,,,,3,45,3,3,184,283,1090,,43,3,,164,5,16,14,3.9,,,,2,,69,39,0,81.1,181,19.3,79.7,10.9,0.6,4.7,0.1,2.6,,1.4,,0.2,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-4,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",74.21048395,0.010139429,15.18886528,0.501779069,0.010139429,0.091254865,0.577947477,4.856786694,3.883401469,0.669202342,,,,,100,,0.603173364,24.48263505,0.846122018,8.162240686,1.274709223,1498,0.118997912,1.017647059,0.350912779,,0.156721094,0.082450137,0.010305768,0.297937726,1.234988916,0.706027765,9.895455381,686.2731694,642.8904197,,,,21,16,19,4,10,475,42,15,,0,6,,25,0,25,8,0.4,,,,0,,13,51,2,0.9,1.2,0.2,0.9,0.2,0,0.5,0.1,0.6,,0,,0,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-8,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",75.12683331,0.090164222,15.03738856,0.558881527,0.030054741,0.210383184,0.470857603,3.816952059,4.1675907,0.490894097,,,,,100,,0.859428933,40.15762047,0.726513928,7.513685156,1.414734168,166.7777778,0.12335958,1.017647059,0.350912779,,0.123167217,0.088483879,0.008396177,0.294966429,1.250238531,0.619459961,9.648595303,709.6969385,672.6570828,,,,,14,63,4,7,360,7,22,,7,4,,32,2,24,7,2.2,,,,0,,20,81,2,7.9,19.8,2.5,10.8,2.8,0,2.3,0.5,2.2,,0.5,,0.5,0.1
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-26,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",74.28999766,0.009945113,15.2756943,0.528975017,0.019890227,0.139231589,0.447530106,4.833325149,3.898484482,0.556926355,,,,,100,,0.678151719,31.93637105,0.791633923,8.284279525,1.282657092,1536,0.092592593,1.017647059,0.350912779,,0.155964025,0.082770371,0.007980209,0.299640924,1.236312159,0.687528704,10.02328875,678.3396535,634.1439103,,,,,16,16,3,7,446,39,18,,1,7,,22,0,24,7,0.4,,,,11,,9,61,2,1,1.3,0.3,0.9,0,0,0.7,0.1,0.8,,0.2,,0,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-1,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",76.06136833,0.049752334,14.34857315,0.883400056,0.039801867,0.119405602,0.43782054,3.492613852,4.039889527,0.527374741,,,,,100,,1.052557992,19.41687128,0.880928472,7.094682839,1.4517618,288.4,0.125356125,1.017647059,0.350912779,,0.112701318,0.085772601,0.007807071,0.281454946,1.265790786,0.600926886,9.81849434,698.2880501,659.7035962,,,,,19,32,3,13,414,14,46,,4,12,,27,0,23,7,1.1,,,,14,,16,49,0,4.5,9.3,1.1,5,1.2,0,0.8,0.2,0.9,,0.5,,0.1,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-21,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",75.36422907,0.069680307,14.07542199,1.113690192,0.029862989,0.238903909,0.477807819,3.832416879,4.26045305,0.537533796,,,,,100,,1.422274408,27.66244365,0.823373539,7.61506211,1.314790609,202,0.124675325,1.017647059,0.350912779,,0.123666243,0.090455479,0.008520111,0.27609694,1.254189201,0.667562124,9.307668716,732.6903832,698.582395,,,,,15,48,25,12,350,9,28,,5,2,,45,2,14,7,1.1,,,,22,,47,56,1,9.9,23.4,3.3,12.3,2.6,0,2.2,0.5,1.5,,0.7,,0,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-35,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",75.54483319,0.189987006,13.85905212,1.616728825,0.009999316,0.429970593,0.479967173,3.449764057,4.059722339,0.35997538,,,,,100,,2.236686424,32.1619702,0.78992001,7.029519223,1.375770754,72.94736842,0.139130435,1.017647059,0.350912779,,0.111318621,0.08619368,0.008558616,0.271852729,1.257194761,0.627990711,8.757622379,780.649789,757.6378417,,,,,10,94,3,7,262,24,128,,19,8,,78,3,14,9,2.2,7,,,5,,58,50,2,18.4,54.6,6.4,23.8,6.2,0.1,3.8,0.6,2,,0.6,,0.5,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-23,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",73.68197117,0.149881959,15.35790476,1.617481939,0.049960653,0.349724572,0.439653747,3.797009635,4.086781423,0.469630139,,,,,100,,2.11708847,27.82066147,0.822222746,7.44413731,1.461822742,102.4666667,0.115789474,1.017647059,0.350912779,,0.122523706,0.086768183,0.00783976,0.301253526,1.226193563,0.609026454,9.222510908,743.3837726,713.0943314,,,,,20,111,3,18,407,18,28,,14,11,,49,2,25,17,2.5,,,,4,,65,46,0,21.9,53.7,6.8,25.7,6.2,0,4.8,0.7,2.9,,1.3,,0.1,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-24,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",77.77345335,0.180705068,12.95052986,1.324993808,0.01003917,0.401566817,0.431684329,3.162338687,3.423357118,0.341331795,,,,,100,,1.907265693,35.07636834,0.767418061,6.154011476,1.456667116,71.66666667,0.136507937,1.017647059,0.350912779,,0.102043843,0.072682741,0.007697652,0.254031578,1.294282798,0.578249457,8.971196479,766.107466,741.50917,,,,,19,67,3,6,245,21,76,,16,4,,63,3,20,17,2.3,,,,0,,36,50,0,21.4,52.5,6.4,25.3,5.5,0.2,4.2,0.6,2.6,,0.7,,0,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",BGR-36,Slave Province,Buckham granite,"Under ""Prosperous granite"" in thesis",74.69284995,0.010070493,14.74320242,0.684793555,0.020140987,0.070493454,0.654582075,4.4612286,3.917421954,0.745216516,,,,,100,,0.765357503,15.50548912,0.906666667,7.724068479,1.307005027,1464,0.146726862,1.017647059,0.350912779,,0.143957038,0.083172441,0.011672291,0.28919581,1.243016308,0.696777202,10.81174611,625.5537723,573.4156206,,,,,19,9,4,12,446,26,150,,0,3,,10,0,15,16,0.47,0,14,,0,,7,71,,0,0,,0,0.1,0,,0,0,,,,0,0
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",CAS-SP-1,Slave Province,Cameron granite,"Under ""Prosperous granite"" in thesis",74.58637275,0.101699445,14.54302059,0.721002078,0.010169944,0.284758445,0.437307612,3.579820454,5.451090236,0.284758445,,,,,100,,1.107459968,41.31652385,0.716872517,8.593603078,1.227772004,143,0.122159091,1.017647059,0.350912779,,0.115515342,0.1157344,0.007797925,0.285269137,1.241244346,0.697129248,9.10699802,746.6484879,714.3771503,,,,,2,23,2,9,272,65,327,,11,6,,55,2,3,15,,0,13,,0,,58,41,,,,,,,,,,,,,,,
A,"Meintzer, R.E., 1987, PhD Dissertation. University of Manitoba.",CRGR-1,Slave Province,Cameron granite,"Under ""Prosperous granite"" in thesis",73.92468943,0.0202284,15.15107194,0.850495208,0.030342601,0.101142002,0.606852013,4.05579429,4.5412759,0.718108216,,,,,100,,0.97186561,17.4914721,0.893717899,7.990218177,1.343470805,749,0.149625935,1.017647059,0.350912779,,0.130874291,0.096417747,0.010821184,0.297196389,1.230232808,0.680854159,10.406281,652.5761201,604.5798501,,,,,19,15,12,26,342,21,56,,2,8,,15,0,13,0,1.08,,6,,4,,46,38,,0.8,2,,0,0.2,0.2,,0,0.6,,,,1.2,0
